timestamp,event,step,grpo_step,rollout/mean,rollout/std,rollout/max,rollout/min,reward_mean,reward_std,group_reward_variance_mean,advantage_mean,advantage_std,zero_variance_group_ratio,effective_group_ratio,rollout/effective_rollout_ratio,format_reward_mean,answer_reward_mean,rollout/answer_zero_variance_group_ratio,all_correct_group_ratio,all_wrong_group_ratio,mixed_group_ratio,generated_response_tokens,rollout/prompt_tokens,total_rollout_tokens,average_response_length,train_batch/mean,train_batch/std,train_batch/max,train_batch/min,train_batch/reward_mean,train_batch/reward_std,train_batch/group_reward_variance_mean,train_batch/advantage_mean,train_batch/advantage_std,train_batch/zero_variance_group_ratio,train_batch/effective_group_ratio,train_batch/effective_rollout_ratio,train_batch/format_reward_mean,train_batch/answer_reward_mean,train_batch/answer_zero_variance_group_ratio,train_batch/all_correct_group_ratio,train_batch/all_wrong_group_ratio,train_batch/mixed_group_ratio,cumulative_generated_response_tokens,cumulative_rollout_tokens,sampling_strategy,batch_complete,attempted_groups,accepted_groups,discarded_zero_variance_groups,resample_rounds,sampling/accepted_generated_response_tokens,accepted_total_rollout_tokens,sampling/discarded_generated_response_tokens,discarded_total_rollout_tokens,sampling/cumulative_attempted_groups,sampling/cumulative_accepted_groups,sampling/cumulative_discarded_zero_variance_groups,sampling/cumulative_discarded_generated_response_tokens,cumulative_discarded_total_rollout_tokens,difficulty_warmup_active,difficulty_observed_prompts_before,difficulty/observed_prompt_ratio_before,difficulty_selected_seen_ratio,difficulty_selected_unseen_ratio,difficulty_selected_sample_count_mean_before,difficulty_selected_coverage_score_mean,difficulty_selected_ema_accuracy_mean,difficulty_selected_boundary_score_mean,difficulty_global_seen_ema_accuracy_mean,difficulty_observed_prompts_after,difficulty_observed_prompt_ratio_after,difficulty_selected_group_accuracy_mean,difficulty_selected_seen_group_accuracy_mean,difficulty_selected_seen_effective_group_ratio,difficulty_selected_sample_count_mean_after
1789715358.956057,rollout,132,133,0.890625,0.418507844209671,1.100000023841858,0.0,0.890625,0.418507844209671,0.11414062976837158,5.4016709327697754e-08,0.7453542947769165,0.375,0.625,0.625,0.9375,0.796875,0.375,0.375,0.0,0.625,22922,4368,27290,358.15625,0.890625,0.418507844209671,1.100000023841858,0.0,0.890625,0.418507844209671,0.11414062976837158,5.4016709327697754e-08,0.7453542947769165,0.375,0.625,0.625,0.9375,0.796875,0.375,0.375,0.0,0.625,3107399,3638695,difficulty,True,8,8,0,0,22922,27290,0,0,1064,1064,0,0,0,False,569,0.07614077345109059,0.75,0.25,2.625,0.6272354261686527,0.6809895833333334,0.6615804036458334,0.8403689312390158,571,0.07640840358624382,0.796875,0.7708333333333334,0.6666666666666666,3.625
1789715368.2595825,rollout,133,134,1.0359375476837158,0.25031229853630066,1.100000023841858,0.0,1.0359375476837158,0.25031229853630066,0.05755859613418579,7.450580596923828e-08,0.6666648387908936,0.5,0.5,0.5,0.984375,0.9375,0.5,0.5,0.0,0.5,21587,4104,25691,337.296875,1.0359375476837158,0.25031229853630066,1.100000023841858,0.0,1.0359375476837158,0.25031229853630066,0.05755859613418579,7.450580596923828e-08,0.6666648387908936,0.5,0.5,0.5,0.984375,0.9375,0.5,0.5,0.0,0.5,3128986,3664386,difficulty,True,8,8,0,0,21587,25691,0,0,1072,1072,0,0,0,False,571,0.07640840358624382,1.0,0.0,2.875,0.5302291337774004,0.859375,0.4453125,0.8409622646672504,571,0.07640840358624382,0.9375,0.9375,0.5,3.875
1789715377.533137,rollout,134,135,0.9999999403953552,0.31370797753334045,1.100000023841858,0.0,0.9999999403953552,0.31370797753334045,0.08878906816244125,8.195638656616211e-08,0.7453540563583374,0.375,0.625,0.625,0.9375,0.90625,0.375,0.375,0.0,0.625,21565,4512,26077,336.953125,0.9999999403953552,0.31370797753334045,1.100000023841858,0.0,0.9999999403953552,0.31370797753334045,0.08878906816244125,8.195638656616211e-08,0.7453540563583374,0.375,0.625,0.625,0.9375,0.90625,0.375,0.375,0.0,0.625,3150551,3690463,difficulty,True,8,8,0,0,21565,26077,0,0,1080,1080,0,0,0,False,571,0.07640840358624382,0.875,0.125,2.75,0.5751192039129874,0.8091517857142857,0.5836704799107143,0.8415095501313485,572,0.07654221865382042,0.90625,0.8928571428571429,0.7142857142857143,3.75
1789715386.9521222,rollout,135,136,0.9312500357627869,0.39556068181991577,1.100000023841858,0.0,0.9312500357627869,0.39556068181991577,0.11886720359325409,2.60770320892334e-08,0.6666653156280518,0.5,0.5,0.5,0.875,0.84375,0.5,0.5,0.0,0.5,23706,4864,28570,370.40625,0.9312500357627869,0.39556068181991577,1.100000023841858,0.0,0.9312500357627869,0.39556068181991577,0.11886720359325409,2.60770320892334e-08,0.6666653156280518,0.5,0.5,0.5,0.875,0.84375,0.5,0.5,0.0,0.5,3174257,3719033,difficulty,True,8,8,0,0,23706,28570,0,0,1088,1088,0,0,0,False,572,0.07654221865382042,1.0,0.0,2.75,0.5416255548590971,0.7578125,0.67449951171875,0.8422988144667832,572,0.07654221865382042,0.84375,0.84375,0.5,3.75
1789715396.3764522,rollout,136,137,1.0031249523162842,0.3039260506629944,1.100000023841858,0.0,1.0031249523162842,0.3039260506629944,0.06433594226837158,3.725290298461914e-08,0.5773488879203796,0.625,0.375,0.375,0.96875,0.90625,0.625,0.625,0.0,0.375,22473,3832,26305,351.140625,1.0031249523162842,0.3039260506629944,1.100000023841858,0.0,1.0031249523162842,0.3039260506629944,0.06433594226837158,3.725290298461914e-08,0.5773488879203796,0.625,0.375,0.375,0.96875,0.90625,0.625,0.625,0.0,0.375,3196730,3745338,difficulty,True,8,8,0,0,22473,26305,0,0,1096,1096,0,0,0,False,572,0.07654221865382042,1.0,0.0,2.5,0.552427044667076,0.70556640625,0.6575241088867188,0.8428997760052448,572,0.07654221865382042,0.90625,0.90625,0.375,3.5
1789715405.870011,rollout,137,138,0.9859375357627869,0.328472763299942,1.100000023841858,0.0,0.9859375357627869,0.328472763299942,0.08751953393220901,5.122274160385132e-08,0.6666650772094727,0.5,0.5,0.5,0.953125,0.890625,0.5,0.5,0.0,0.5,24974,4056,29030,390.21875,0.9859375357627869,0.328472763299942,1.100000023841858,0.0,0.9859375357627869,0.328472763299942,0.08751953393220901,5.122274160385132e-08,0.6666650772094727,0.5,0.5,0.5,0.953125,0.890625,0.5,0.5,0.0,0.5,3221704,3774368,difficulty,True,8,8,0,0,24974,29030,0,0,1104,1104,0,0,0,False,572,0.07654221865382042,0.875,0.125,2.375,0.6058782146908177,0.7165178571428571,0.5824497767857143,0.8443031577797203,573,0.07667603372139703,0.890625,0.875,0.5714285714285714,3.375
1789715415.450294,rollout,138,139,0.9999999403953552,0.31370797753334045,1.100000023841858,0.0,0.9999999403953552,0.31370797753334045,0.07628906518220901,3.3527612686157227e-08,0.5773490071296692,0.625,0.375,0.375,0.9375,0.90625,0.625,0.625,0.0,0.375,24343,3904,28247,380.359375,0.9999999403953552,0.31370797753334045,1.100000023841858,0.0,0.9999999403953552,0.31370797753334045,0.07628906518220901,3.3527612686157227e-08,0.5773490071296692,0.625,0.375,0.375,0.9375,0.90625,0.625,0.625,0.0,0.375,3246047,3802615,difficulty,True,8,8,0,0,24343,28247,0,0,1112,1112,0,0,0,False,573,0.07667603372139703,0.875,0.125,2.25,0.6203701412574395,0.7455357142857143,0.5661272321428571,0.8455429210296684,574,0.07680984878897364,0.90625,0.9285714285714286,0.2857142857142857,3.25
1789715424.9268448,rollout,139,140,0.953125,0.366436630487442,1.100000023841858,0.0,0.953125,0.366436630487442,0.05980469286441803,7.450580596923828e-09,0.4714035987854004,0.75,0.25,0.25,0.9375,0.859375,0.75,0.75,0.0,0.25,22790,4632,27422,356.09375,0.953125,0.366436630487442,1.100000023841858,0.0,0.953125,0.366436630487442,0.05980469286441803,7.450580596923828e-09,0.4714035987854004,0.75,0.25,0.25,0.9375,0.859375,0.75,0.75,0.0,0.25,3268837,3830037,difficulty,True,8,8,0,0,22790,27422,0,0,1120,1120,0,0,0,False,574,0.07680984878897364,0.75,0.25,2.375,0.6376192039129874,0.7760416666666666,0.6455078125,0.8464925413763066,576,0.07707747892412686,0.859375,0.9375,0.16666666666666666,3.375
1789715445.20128,rollout,140,141,1.0046875476837158,0.29890260100364685,1.100000023841858,0.0,1.0046875476837158,0.29890260100364685,0.07318359613418579,7.82310962677002e-08,0.6666649580001831,0.5,0.5,0.5,0.984375,0.90625,0.5,0.5,0.0,0.5,22061,4464,26525,344.703125,1.0046875476837158,0.29890260100364685,1.100000023841858,0.0,1.0046875476837158,0.29890260100364685,0.07318359613418579,7.82310962677002e-08,0.6666649580001831,0.5,0.5,0.5,0.984375,0.90625,0.5,0.5,0.0,0.5,3290898,3856562,difficulty,True,8,8,0,0,22061,26525,0,0,1128,1128,0,0,0,False,576,0.07707747892412686,1.0,0.0,2.0,0.6000730933285597,0.798828125,0.5882568359375,0.8465643988715278,576,0.07707747892412686,0.90625,0.90625,0.5,3.0
1789715454.5825212,rollout,141,142,0.96875,0.3504532277584076,1.100000023841858,0.0,0.96875,0.3504532277584076,0.0993359386920929,4.0978193283081055e-08,0.6666651964187622,0.5,0.5,0.5,0.9375,0.875,0.5,0.5,0.0,0.5,22894,3960,26854,357.71875,0.96875,0.3504532277584076,1.100000023841858,0.0,0.96875,0.3504532277584076,0.0993359386920929,4.0978193283081055e-08,0.6666651964187622,0.5,0.5,0.5,0.9375,0.875,0.5,0.5,0.0,0.5,3313792,3883416,difficulty,True,8,8,0,0,22894,26854,0,0,1136,1136,0,0,0,False,576,0.07707747892412686,1.0,0.0,2.75,0.5330894773696695,0.7685546875,0.629852294921875,0.8473103841145834,576,0.07707747892412686,0.875,0.875,0.5,3.75
1789715464.0622373,rollout,142,143,0.909375011920929,0.40028512477874756,1.100000023841858,0.0,0.909375011920929,0.40028512477874756,0.11824218928813934,6.891787052154541e-08,0.7453542947769165,0.375,0.625,0.625,0.96875,0.8125,0.375,0.375,0.0,0.625,24384,5504,29888,381.0,0.909375011920929,0.40028512477874756,1.100000023841858,0.0,0.909375011920929,0.40028512477874756,0.11824218928813934,6.891787052154541e-08,0.7453542947769165,0.375,0.625,0.625,0.96875,0.8125,0.375,0.375,0.0,0.625,3338176,3913304,difficulty,True,8,8,0,0,24384,29888,0,0,1144,1144,0,0,0,False,576,0.07707747892412686,1.0,0.0,3.5,0.47533443518297236,0.6865234375,0.659271240234375,0.8480495876736112,576,0.07707747892412686,0.8125,0.8125,0.625,4.5
1789715473.5110104,rollout,143,144,1.0515624284744263,0.2203836441040039,1.100000023841858,0.0,1.0515624284744263,0.2203836441040039,0.04388672113418579,5.960464477539063e-08,0.5773487091064453,0.625,0.375,0.375,0.984375,0.953125,0.625,0.625,0.0,0.375,22952,3688,26640,358.625,1.0515624284744263,0.2203836441040039,1.100000023841858,0.0,1.0515624284744263,0.2203836441040039,0.04388672113418579,5.960464477539063e-08,0.5773487091064453,0.625,0.375,0.375,0.984375,0.953125,0.625,0.625,0.0,0.375,3361128,3939944,difficulty,True,8,8,0,0,22952,26640,0,0,1152,1152,0,0,0,False,576,0.07707747892412686,0.875,0.125,1.875,0.6270634822431314,0.8392857142857143,0.4732142857142857,0.8489244249131944,577,0.07721129399170347,0.953125,0.9464285714285714,0.42857142857142855,2.875
1789715483.0561743,rollout,144,145,0.760937511920929,0.4897738993167877,1.100000023841858,0.0,0.760937511920929,0.4897738993167877,0.1500195413827896,6.332993507385254e-08,0.8164947628974915,0.25,0.75,0.75,0.890625,0.671875,0.25,0.25,0.0,0.75,25107,5152,30259,392.296875,0.760937511920929,0.4897738993167877,1.100000023841858,0.0,0.760937511920929,0.4897738993167877,0.1500195413827896,6.332993507385254e-08,0.8164947628974915,0.25,0.75,0.75,0.890625,0.671875,0.25,0.25,0.0,0.75,3386235,3970203,difficulty,True,8,8,0,0,25107,30259,0,0,1160,1160,0,0,0,False,577,0.07721129399170347,0.75,0.25,3.0,0.5964764153908224,0.529296875,0.694488525390625,0.849836167677643,579,0.07747892412685668,0.671875,0.6666666666666666,0.8333333333333334,4.0
1789715492.5015874,rollout,145,146,0.9718749523162842,0.34201493859291077,1.100000023841858,0.0,0.9718749523162842,0.34201493859291077,0.07132812589406967,4.0046870708465576e-08,0.5773490071296692,0.625,0.375,0.375,0.96875,0.875,0.625,0.625,0.0,0.375,21846,4616,26462,341.34375,0.9718749523162842,0.34201493859291077,1.100000023841858,0.0,0.9718749523162842,0.34201493859291077,0.07132812589406967,4.0046870708465576e-08,0.5773490071296692,0.625,0.375,0.375,0.96875,0.875,0.625,0.625,0.0,0.375,3408081,3996665,difficulty,True,8,8,0,0,21846,26462,0,0,1168,1168,0,0,0,False,579,0.07747892412685668,1.0,0.0,2.75,0.5320293138207144,0.787109375,0.5516357421875,0.8499871815630398,579,0.07747892412685668,0.875,0.875,0.375,3.75
1789715502.0389466,rollout,146,147,0.796875,0.4707200825214386,1.100000023841858,0.0,0.796875,0.4707200825214386,0.10902345180511475,7.450580596923828e-09,0.666665256023407,0.5,0.5,0.5,0.9375,0.703125,0.5,0.5,0.0,0.5,24034,4192,28226,375.53125,0.796875,0.4707200825214386,1.100000023841858,0.0,0.796875,0.4707200825214386,0.10902345180511475,7.450580596923828e-09,0.666665256023407,0.5,0.5,0.5,0.9375,0.703125,0.5,0.5,0.0,0.5,3432115,4024891,difficulty,True,8,8,0,0,24034,28226,0,0,1176,1176,0,0,0,False,579,0.07747892412685668,0.875,0.125,3.25,0.5423939937808453,0.6364397321428571,0.6814466203962054,0.8505943706822107,580,0.07761273919443329,0.703125,0.6607142857142857,0.5714285714285714,4.25
